point,type,granularity,"capacity (kW)","volume (kWh)","emission (kg CO2)","emissionfactor (kg CO2/kWh)","validfrom (UTC)","validto (UTC)","lastupdate (UTC)"
Nederland,ElectricityMix,Hour,2409500,2409500,0,0,"2025-10-02 20:00:00","2025-10-02 21:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,1986750,1986750,0,0,"2025-10-02 21:00:00","2025-10-02 22:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,2497000,2497000,0,0,"2025-10-02 22:00:00","2025-10-02 23:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,2857500,2857500,0,0,"2025-10-02 23:00:00","2025-10-03 00:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,2815500,2815500,0,0,"2025-10-03 00:00:00","2025-10-03 01:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,3071500,3071500,0,0,"2025-10-03 01:00:00","2025-10-03 02:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,3039500,3039500,0,0,"2025-10-03 02:00:00","2025-10-03 03:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,2865250,2865250,0,0,"2025-10-03 03:00:00","2025-10-03 04:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,2631000,2631000,0,0,"2025-10-03 04:00:00","2025-10-03 05:00:00","2026-02-01 06:35:37"
Nederland,ElectricityMix,Hour,2027250,2027250,0,0,"2025-10-03 05:00:00","2025-10-03 06:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1311500,1311500,0,0,"2025-10-03 06:00:00","2025-10-03 07:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1346000,1346000,0,0,"2025-10-03 07:00:00","2025-10-03 08:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1838250,1838250,0,0,"2025-10-03 08:00:00","2025-10-03 09:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1694750,1694750,0,0,"2025-10-03 09:00:00","2025-10-03 10:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2403500,2403500,0,0,"2025-10-03 10:00:00","2025-10-03 11:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2479750,2479750,0,0,"2025-10-03 11:00:00","2025-10-03 12:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1484250,1484250,0,0,"2025-10-03 12:00:00","2025-10-03 13:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1477000,1477000,0,0,"2025-10-03 13:00:00","2025-10-03 14:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1857250,1857250,0,0,"2025-10-03 14:00:00","2025-10-03 15:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2245500,2245500,0,0,"2025-10-03 15:00:00","2025-10-03 16:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1978500,1978500,0,0,"2025-10-03 16:00:00","2025-10-03 17:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2233750,2233750,0,0,"2025-10-03 17:00:00","2025-10-03 18:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1840500,1840500,0,0,"2025-10-03 18:00:00","2025-10-03 19:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1995000,1995000,0,0,"2025-10-03 19:00:00","2025-10-03 20:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2093500,2093500,0,0,"2025-10-03 20:00:00","2025-10-03 21:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2434500,2434500,0,0,"2025-10-03 21:00:00","2025-10-03 22:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1933250,1933250,0,0,"2025-10-03 22:00:00","2025-10-03 23:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2020000,2020000,0,0,"2025-10-03 23:00:00","2025-10-04 00:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1989750,1989750,0,0,"2025-10-04 00:00:00","2025-10-04 01:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1705750,1705750,0,0,"2025-10-04 01:00:00","2025-10-04 02:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,2215500,2215500,0,0,"2025-10-04 02:00:00","2025-10-04 03:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1679750,1679750,0,0,"2025-10-04 03:00:00","2025-10-04 04:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1831000,1831000,0,0,"2025-10-04 04:00:00","2025-10-04 05:00:00","2026-02-02 06:35:45"
Nederland,ElectricityMix,Hour,1958750,1958750,0,0,"2025-10-04 05:00:00","2025-10-04 06:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1117750,1117750,0,0,"2025-10-04 06:00:00","2025-10-04 07:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1113500,1113500,0,0,"2025-10-04 07:00:00","2025-10-04 08:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,2060000,2060000,0,0,"2025-10-04 08:00:00","2025-10-04 09:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,3765250,3765250,0,0,"2025-10-04 09:00:00","2025-10-04 10:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,5881000,5881000,0,0,"2025-10-04 10:00:00","2025-10-04 11:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,6811750,6811750,0,0,"2025-10-04 11:00:00","2025-10-04 12:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,6256750,6256750,0,0,"2025-10-04 12:00:00","2025-10-04 13:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,4964000,4964000,0,0,"2025-10-04 13:00:00","2025-10-04 14:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,2970750,2970750,0,0,"2025-10-04 14:00:00","2025-10-04 15:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,2029750,2029750,0,0,"2025-10-04 15:00:00","2025-10-04 16:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1492250,1492250,0,0,"2025-10-04 16:00:00","2025-10-04 17:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1130750,1130750,0,0,"2025-10-04 17:00:00","2025-10-04 18:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1432250,1432250,0,0,"2025-10-04 18:00:00","2025-10-04 19:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1524000,1524000,0,0,"2025-10-04 19:00:00","2025-10-04 20:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1646500,1646500,0,0,"2025-10-04 20:00:00","2025-10-04 21:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1841500,1841500,0,0,"2025-10-04 21:00:00","2025-10-04 22:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1723500,1723500,0,0,"2025-10-04 22:00:00","2025-10-04 23:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1627000,1627000,0,0,"2025-10-04 23:00:00","2025-10-05 00:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1237750,1237750,0,0,"2025-10-05 00:00:00","2025-10-05 01:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1562500,1562500,0,0,"2025-10-05 01:00:00","2025-10-05 02:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1067000,1067000,0,0,"2025-10-05 02:00:00","2025-10-05 03:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1465000,1465000,0,0,"2025-10-05 03:00:00","2025-10-05 04:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1539500,1539500,0,0,"2025-10-05 04:00:00","2025-10-05 05:00:00","2026-02-03 06:35:37"
Nederland,ElectricityMix,Hour,1844250,1844250,0,0,"2025-10-05 05:00:00","2025-10-05 06:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,2172000,2172000,0,0,"2025-10-05 06:00:00","2025-10-05 07:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,2264750,2264750,0,0,"2025-10-05 07:00:00","2025-10-05 08:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,2730000,2730000,0,0,"2025-10-05 08:00:00","2025-10-05 09:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,3474000,3474000,0,0,"2025-10-05 09:00:00","2025-10-05 10:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,3825000,3825000,0,0,"2025-10-05 10:00:00","2025-10-05 11:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,3412250,3412250,0,0,"2025-10-05 11:00:00","2025-10-05 12:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,1145132,1145132,0,0,"2025-10-05 12:00:00","2025-10-05 13:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,1539057,1539057,0,0,"2025-10-05 13:00:00","2025-10-05 14:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,1233758,1233758,0,0,"2025-10-05 14:00:00","2025-10-05 15:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,871586,871586,0,0,"2025-10-05 15:00:00","2025-10-05 16:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,132803,132803,0,0,"2025-10-05 16:00:00","2025-10-05 17:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-05 17:00:00","2025-10-05 18:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-05 18:00:00","2025-10-05 19:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-05 19:00:00","2025-10-05 20:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-05 20:00:00","2025-10-05 21:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-05 21:00:00","2025-10-05 22:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,21413,21413,0,0,"2025-10-05 22:00:00","2025-10-05 23:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,75220,75220,0,0,"2025-10-05 23:00:00","2025-10-06 00:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-06 00:00:00","2025-10-06 01:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,0,0,0,0,"2025-10-06 01:00:00","2025-10-06 02:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,232233,232233,0,0,"2025-10-06 02:00:00","2025-10-06 03:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,486287,486287,0,0,"2025-10-06 03:00:00","2025-10-06 04:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,1142645,1142645,0,0,"2025-10-06 04:00:00","2025-10-06 05:00:00","2026-02-04 06:35:35"
Nederland,ElectricityMix,Hour,333891,333891,0,0,"2025-10-06 05:00:00","2025-10-06 06:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,93715,93715,0,0,"2025-10-06 06:00:00","2025-10-06 07:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,552291,552291,0,0,"2025-10-06 07:00:00","2025-10-06 08:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,641536,641536,0,0,"2025-10-06 08:00:00","2025-10-06 09:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,640229,640229,0,0,"2025-10-06 09:00:00","2025-10-06 10:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,639811,639811,0,0,"2025-10-06 10:00:00","2025-10-06 11:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,546568,546568,0,0,"2025-10-06 11:00:00","2025-10-06 12:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,423396,423396,0,0,"2025-10-06 12:00:00","2025-10-06 13:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,602111,602111,0,0,"2025-10-06 13:00:00","2025-10-06 14:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,1209638,1209638,0,0,"2025-10-06 14:00:00","2025-10-06 15:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,1176253,1176253,0,0,"2025-10-06 15:00:00","2025-10-06 16:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,1320191,1320191,0,0,"2025-10-06 16:00:00","2025-10-06 17:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,1741947,1741947,0,0,"2025-10-06 17:00:00","2025-10-06 18:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,2083685,2083685,0,0,"2025-10-06 18:00:00","2025-10-06 19:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,1967468,1967468,0,0,"2025-10-06 19:00:00","2025-10-06 20:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,2585419,2585419,0,0,"2025-10-06 20:00:00","2025-10-06 21:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,2524615,2524615,0,0,"2025-10-06 21:00:00","2025-10-06 22:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4166586,4166586,0,0,"2025-10-06 22:00:00","2025-10-06 23:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4478742,4478742,0,0,"2025-10-06 23:00:00","2025-10-07 00:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4346034,4346034,0,0,"2025-10-07 00:00:00","2025-10-07 01:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4476767,4476767,0,0,"2025-10-07 01:00:00","2025-10-07 02:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4777798,4777798,0,0,"2025-10-07 02:00:00","2025-10-07 03:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4788189,4788189,0,0,"2025-10-07 03:00:00","2025-10-07 04:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,4582038,4582038,0,0,"2025-10-07 04:00:00","2025-10-07 05:00:00","2026-02-05 06:35:43"
Nederland,ElectricityMix,Hour,3563558,3563558,0,0,"2025-10-07 05:00:00","2025-10-07 06:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2593910,2593910,0,0,"2025-10-07 06:00:00","2025-10-07 07:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2150445,2150445,0,0,"2025-10-07 07:00:00","2025-10-07 08:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3511478,3511478,0,0,"2025-10-07 08:00:00","2025-10-07 09:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,4527116,4527116,0,0,"2025-10-07 09:00:00","2025-10-07 10:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,4624200,4624200,0,0,"2025-10-07 10:00:00","2025-10-07 11:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,5051592,5051592,0,0,"2025-10-07 11:00:00","2025-10-07 12:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3709756,3709756,0,0,"2025-10-07 12:00:00","2025-10-07 13:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3542283,3542283,0,0,"2025-10-07 13:00:00","2025-10-07 14:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3889351,3889351,0,0,"2025-10-07 14:00:00","2025-10-07 15:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2649178,2649178,0,0,"2025-10-07 15:00:00","2025-10-07 16:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2846425,2846425,0,0,"2025-10-07 16:00:00","2025-10-07 17:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2868752,2868752,0,0,"2025-10-07 17:00:00","2025-10-07 18:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2352559,2352559,0,0,"2025-10-07 18:00:00","2025-10-07 19:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3080108,3080108,0,0,"2025-10-07 19:00:00","2025-10-07 20:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3650011,3650011,0,0,"2025-10-07 20:00:00","2025-10-07 21:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3658919,3658919,0,0,"2025-10-07 21:00:00","2025-10-07 22:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3351728,3351728,0,0,"2025-10-07 22:00:00","2025-10-07 23:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3628713,3628713,0,0,"2025-10-07 23:00:00","2025-10-08 00:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,3830650,3830650,0,0,"2025-10-08 00:00:00","2025-10-08 01:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,4573008,4573008,0,0,"2025-10-08 01:00:00","2025-10-08 02:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,4876509,4876509,0,0,"2025-10-08 02:00:00","2025-10-08 03:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,5027073,5027073,0,0,"2025-10-08 03:00:00","2025-10-08 04:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,4289312,4289312,0,0,"2025-10-08 04:00:00","2025-10-08 05:00:00","2026-02-06 06:35:11"
Nederland,ElectricityMix,Hour,2757285,2757285,0,0,"2025-10-08 05:00:00","2025-10-08 06:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1746573,1746573,0,0,"2025-10-08 06:00:00","2025-10-08 07:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1149617,1149617,0,0,"2025-10-08 07:00:00","2025-10-08 08:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1719820,1719820,0,0,"2025-10-08 08:00:00","2025-10-08 09:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2007441,2007441,0,0,"2025-10-08 09:00:00","2025-10-08 10:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2238831,2238831,0,0,"2025-10-08 10:00:00","2025-10-08 11:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2308808,2308808,0,0,"2025-10-08 11:00:00","2025-10-08 12:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1821505,1821505,0,0,"2025-10-08 12:00:00","2025-10-08 13:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1762078,1762078,0,0,"2025-10-08 13:00:00","2025-10-08 14:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1925013,1925013,0,0,"2025-10-08 14:00:00","2025-10-08 15:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1801296,1801296,0,0,"2025-10-08 15:00:00","2025-10-08 16:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,1753350,1753350,0,0,"2025-10-08 16:00:00","2025-10-08 17:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2544691,2544691,0,0,"2025-10-08 17:00:00","2025-10-08 18:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2419477,2419477,0,0,"2025-10-08 18:00:00","2025-10-08 19:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2858738,2858738,0,0,"2025-10-08 19:00:00","2025-10-08 20:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2976337,2976337,0,0,"2025-10-08 20:00:00","2025-10-08 21:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2758764,2758764,0,0,"2025-10-08 21:00:00","2025-10-08 22:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,3087737,3087737,0,0,"2025-10-08 22:00:00","2025-10-08 23:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,3046658,3046658,0,0,"2025-10-08 23:00:00","2025-10-09 00:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,3104061,3104061,0,0,"2025-10-09 00:00:00","2025-10-09 01:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,3134365,3134365,0,0,"2025-10-09 01:00:00","2025-10-09 02:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,3174431,3174431,0,0,"2025-10-09 02:00:00","2025-10-09 03:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2850592,2850592,0,0,"2025-10-09 03:00:00","2025-10-09 04:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,3783455,3783455,0,0,"2025-10-09 04:00:00","2025-10-09 05:00:00","2026-02-07 06:35:06"
Nederland,ElectricityMix,Hour,2463770,2463770,0,0,"2025-10-09 05:00:00","2025-10-09 06:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,1211327,1211327,0,0,"2025-10-09 06:00:00","2025-10-09 07:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2311275,2311275,0,0,"2025-10-09 07:00:00","2025-10-09 08:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3944574,3944574,0,0,"2025-10-09 08:00:00","2025-10-09 09:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,4287497,4287497,0,0,"2025-10-09 09:00:00","2025-10-09 10:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3694800,3694800,0,0,"2025-10-09 10:00:00","2025-10-09 11:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3831825,3831825,0,0,"2025-10-09 11:00:00","2025-10-09 12:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3935728,3935728,0,0,"2025-10-09 12:00:00","2025-10-09 13:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3429194,3429194,0,0,"2025-10-09 13:00:00","2025-10-09 14:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2678963,2678963,0,0,"2025-10-09 14:00:00","2025-10-09 15:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2637124,2637124,0,0,"2025-10-09 15:00:00","2025-10-09 16:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2417642,2417642,0,0,"2025-10-09 16:00:00","2025-10-09 17:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2962304,2962304,0,0,"2025-10-09 17:00:00","2025-10-09 18:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3132610,3132610,0,0,"2025-10-09 18:00:00","2025-10-09 19:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3154309,3154309,0,0,"2025-10-09 19:00:00","2025-10-09 20:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3102888,3102888,0,0,"2025-10-09 20:00:00","2025-10-09 21:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3387919,3387919,0,0,"2025-10-09 21:00:00","2025-10-09 22:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3021650,3021650,0,0,"2025-10-09 22:00:00","2025-10-09 23:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2525029,2525029,0,0,"2025-10-09 23:00:00","2025-10-10 00:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2945324,2945324,0,0,"2025-10-10 00:00:00","2025-10-10 01:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3430129,3430129,0,0,"2025-10-10 01:00:00","2025-10-10 02:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3125978,3125978,0,0,"2025-10-10 02:00:00","2025-10-10 03:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2801942,2801942,0,0,"2025-10-10 03:00:00","2025-10-10 04:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,4187235,4187235,0,0,"2025-10-10 04:00:00","2025-10-10 05:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3797041,3797041,0,0,"2025-10-10 05:00:00","2025-10-10 06:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3499523,3499523,0,0,"2025-10-10 06:00:00","2025-10-10 07:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3845494,3845494,0,0,"2025-10-10 07:00:00","2025-10-10 08:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,4063148,4063148,0,0,"2025-10-10 08:00:00","2025-10-10 09:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3645070,3645070,0,0,"2025-10-10 09:00:00","2025-10-10 10:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3379021,3379021,0,0,"2025-10-10 10:00:00","2025-10-10 11:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,3125075,3125075,0,0,"2025-10-10 11:00:00","2025-10-10 12:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2925934,2925934,0,0,"2025-10-10 12:00:00","2025-10-10 13:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2651304,2651304,0,0,"2025-10-10 13:00:00","2025-10-10 14:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2259953,2259953,0,0,"2025-10-10 14:00:00","2025-10-10 15:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2142497,2142497,0,0,"2025-10-10 15:00:00","2025-10-10 16:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,1830944,1830944,0,0,"2025-10-10 16:00:00","2025-10-10 17:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,2028608,2028608,0,0,"2025-10-10 17:00:00","2025-10-10 18:00:00","2026-02-08 06:35:03"
Nederland,ElectricityMix,Hour,1902242,1902242,0,0,"2025-10-10 18:00:00","2025-10-10 19:00:00","2026-02-08 06:35:03"
